sensor_measurement_11,sensor_measurement_4,sensor_measurement_12,sensor_measurement_7,sensor_measurement_15,sensor_measurement_21,sensor_measurement_20,sensor_measurement_2,sensor_measurement_17,sensor_measurement_3,sensor_measurement_8,sensor_measurement_13,sensor_measurement_14,sensor_measurement_9,sensor_measurement_10,sensor_measurement_1,sensor_measurement_19,sensor_measurement_18,sensor_measurement_6,label,dataset_source
47.12,1394.32,521.97,554.83,8.3902,23.4828,39.06,642.19,392,1580.43,2388.01,2388.03,8136.65,9046.49,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1395.78,521.98,555.0,8.388,23.4019,39.03,641.92,391,1587.97,2388.07,2388.08,8128.72,9045.33,1.3,518.67,100.0,2388,21.61,normal,test
47.18,1393.17,522.1,554.3,8.4054,23.4411,38.95,642.52,391,1582.64,2387.98,2388.07,8134.68,9050.56,1.3,518.67,100.0,2388,21.61,normal,test
47.39,1400.45,522.22,554.34,8.4206,23.4566,39.01,641.76,392,1582.29,2388.02,2388.02,8129.15,9045.23,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1397.83,521.83,554.31,8.409,23.3474,39.03,642.43,392,1589.43,2388.06,2388.03,8133.72,9045.46,1.3,518.67,100.0,2388,21.61,normal,test
47.2,1402.62,522.25,553.92,8.3767,23.3457,38.97,641.86,393,1575.32,2388.04,2387.99,8131.92,9046.2,1.3,518.67,100.0,2388,21.61,normal,test
47.2,1398.52,522.57,553.83,8.3964,23.5375,39.06,642.43,391,1581.63,2388.0,2387.99,8135.42,9040.61,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1397.64,522.38,554.34,8.3764,23.4207,38.81,641.85,392,1582.51,2388.05,2387.98,8135.85,9049.95,1.3,518.67,100.0,2388,21.61,normal,test
47.1,1399.58,523.0,554.63,8.4252,23.4343,39.04,642.42,392,1580.01,2387.99,2388.07,8133.35,9056.14,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1399.95,522.65,554.3,8.4131,23.316,38.94,641.81,390,1582.91,2388.02,2387.99,8131.93,9053.29,1.3,518.67,100.0,2388,21.6,normal,test
47.09,1398.13,521.74,554.01,8.4016,23.4471,39.11,641.85,392,1582.67,2387.95,2388.05,8134.1,9054.52,1.3,518.67,100.0,2388,21.61,normal,test
47.14,1396.68,522.51,554.42,8.3886,23.3898,39.18,642.19,392,1583.67,2388.03,2388.05,8138.28,9048.17,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1396.03,522.29,554.15,8.4408,23.3872,38.95,642.19,391,1585.12,2388.07,2388.01,8128.48,9054.63,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1397.57,522.42,554.43,8.3417,23.4505,39.05,641.82,393,1578.49,2388.05,2388.06,8131.09,9053.67,1.3,518.67,100.0,2388,21.61,normal,test
47.2,1392.46,522.85,554.18,8.4059,23.3837,39.15,641.67,391,1588.4,2388.01,2388.03,8128.94,9054.09,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1392.62,521.83,554.44,8.426,23.382,38.76,642.24,392,1583.77,2388.04,2388.02,8135.02,9051.26,1.3,518.67,100.0,2388,21.61,normal,test
47.12,1396.43,521.85,554.47,8.3872,23.4091,38.92,642.5,392,1585.14,2388.0,2388.01,8137.71,9044.87,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1394.99,522.41,555.27,8.4191,23.5114,38.84,641.35,392,1586.03,2388.03,2388.06,8131.43,9050.55,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1389.83,522.24,554.05,8.3908,23.4696,38.94,641.48,391,1585.01,2388.05,2387.99,8133.15,9052.51,1.3,518.67,100.0,2388,21.61,normal,test
47.19,1400.46,522.29,554.45,8.3928,23.4103,39.0,642.51,392,1590.04,2388.01,2388.05,8138.47,9045.69,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1402.46,522.25,554.74,8.4412,23.3574,38.97,642.48,392,1583.1,2388.08,2388.01,8136.58,9045.6,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1407.4,521.85,554.67,8.3998,23.407,39.18,641.87,391,1588.48,2388.06,2388.03,8131.27,9050.83,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1396.85,522.15,554.57,8.4029,23.4172,39.1,641.92,391,1580.74,2388.03,2388.07,8134.18,9057.33,1.3,518.67,100.0,2388,21.61,normal,test
46.98,1389.35,522.11,554.41,8.4008,23.4625,38.95,642.06,391,1585.53,2387.98,2388.07,8133.56,9048.37,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1402.68,522.26,554.42,8.3952,23.4041,39.08,642.24,392,1589.31,2387.96,2388.02,8131.68,9045.57,1.3,518.67,100.0,2388,21.61,normal,test
47.01,1394.98,522.51,554.5,8.3844,23.4752,38.84,641.67,392,1595.08,2388.03,2388.02,8136.15,9050.27,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1397.87,522.14,554.31,8.4073,23.3236,38.95,642.1,392,1591.77,2388.05,2388.04,8136.7,9053.92,1.3,518.67,100.0,2388,21.61,normal,test
47.12,1391.77,522.06,554.53,8.4233,23.4031,38.98,642.43,392,1578.52,2388.06,2387.99,8134.1,9050.34,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1395.57,522.32,555.22,8.4226,23.4714,39.08,642.16,392,1580.93,2388.03,2387.98,8135.11,9051.27,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1405.14,522.17,554.42,8.3579,23.3996,38.97,641.92,392,1580.44,2388.05,2388.03,8131.42,9056.7,1.3,518.67,100.0,2388,21.61,normal,test
47.48,1402.53,522.4,554.75,8.391,23.3989,38.95,641.86,391,1582.72,2388.02,2388.02,8131.28,9046.97,1.3,518.67,100.0,2388,21.6,normal,test
47.1,1396.77,522.73,554.09,8.4224,23.4384,39.09,641.94,390,1577.25,2388.0,2387.99,8137.66,9051.32,1.3,518.67,100.0,2388,21.61,normal,test
47.14,1409.55,522.27,553.95,8.4028,23.2833,39.07,642.56,391,1584.4,2387.99,2388.07,8127.59,9053.39,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1400.29,522.17,554.24,8.3801,23.4031,38.94,642.26,392,1586.91,2388.04,2388.06,8130.53,9043.61,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1398.94,522.63,554.44,8.3844,23.4079,38.95,642.36,391,1583.51,2388.04,2388.04,8135.76,9050.46,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1394.73,521.72,555.39,8.3927,23.3293,39.08,641.42,393,1583.81,2387.99,2388.02,8136.67,9057.2,1.3,518.67,100.0,2388,21.61,normal,test
47.09,1395.56,522.74,553.87,8.4059,23.4154,39.04,641.82,390,1582.14,2388.08,2388.08,8130.71,9048.9,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1396.41,522.04,554.24,8.3451,23.4464,38.85,642.38,392,1581.2,2388.05,2388.05,8134.96,9044.3,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1398.15,522.04,554.23,8.3872,23.3377,38.97,642.52,391,1586.73,2388.06,2388.11,8130.9,9051.8,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1399.66,522.18,554.42,8.3938,23.4511,39.02,641.95,391,1585.06,2388.08,2388.05,8131.39,9044.91,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1398.57,522.25,554.58,8.4101,23.421,38.89,641.94,392,1583.83,2387.98,2388.0,8128.72,9050.33,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1404.82,522.07,554.33,8.4226,23.4311,39.29,642.41,391,1588.11,2388.0,2388.06,8132.79,9051.12,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1396.43,521.93,554.64,8.3928,23.4533,39.05,642.04,392,1581.16,2388.02,2388.05,8136.49,9047.23,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1395.42,521.91,554.28,8.4131,23.3426,38.93,642.12,391,1579.55,2388.04,2388.05,8131.42,9059.24,1.3,518.67,100.0,2388,21.61,normal,test
47.11,1404.58,522.7,553.95,8.3882,23.3951,38.94,642.08,391,1590.46,2388.05,2388.03,8132.83,9054.83,1.3,518.67,100.0,2388,21.61,normal,test
47.19,1394.86,522.59,553.77,8.417,23.3973,39.03,643.15,392,1581.38,2388.0,2388.04,8132.75,9055.51,1.3,518.67,100.0,2388,21.61,normal,test
47.06,1394.44,522.26,554.27,8.4297,23.4151,39.01,642.2,392,1580.31,2388.06,2388.06,8140.94,9052.19,1.3,518.67,100.0,2388,21.6,normal,test
47.39,1398.61,522.5,554.56,8.4008,23.3361,39.02,641.77,391,1585.98,2388.04,2388.03,8130.41,9053.4,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1400.53,522.33,554.43,8.3992,23.4382,39.09,642.49,391,1584.67,2388.03,2388.04,8133.51,9050.2,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1395.85,521.9,555.15,8.3919,23.3269,39.02,642.35,392,1579.05,2387.98,2388.01,8137.15,9049.85,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1395.47,522.08,554.2,8.4085,23.4802,39.02,642.28,392,1583.07,2388.03,2388.06,8131.68,9042.84,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1401.82,522.15,554.66,8.4105,23.4443,39.27,642.16,393,1588.12,2387.98,2388.06,8134.03,9045.9,1.3,518.67,100.0,2388,21.61,normal,test
47.19,1403.71,522.42,554.58,8.4242,23.3604,39.14,642.04,393,1581.99,2388.05,2388.02,8130.82,9044.85,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1400.37,522.6,554.68,8.4148,23.3154,39.05,642.37,390,1581.5,2388.08,2388.07,8128.96,9048.72,1.3,518.67,100.0,2388,21.61,normal,test
47.13,1396.79,521.89,554.98,8.386,23.3619,39.25,641.81,392,1588.76,2387.98,2388.02,8135.37,9050.61,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1403.2,522.51,554.71,8.4155,23.3931,39.05,642.69,393,1580.75,2388.05,2388.01,8127.09,9057.94,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1405.09,522.16,554.67,8.4419,23.4106,38.89,641.88,391,1588.4,2388.06,2388.08,8139.64,9050.12,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1397.47,522.21,554.63,8.4175,23.5133,38.92,642.14,391,1582.96,2388.05,2388.09,8132.58,9057.13,1.3,518.67,100.0,2388,21.61,normal,test
47.07,1398.19,522.03,553.81,8.4093,23.3738,39.21,642.06,392,1584.69,2388.04,2388.05,8128.63,9048.27,1.3,518.67,100.0,2388,21.61,normal,test
47.09,1397.49,521.51,553.82,8.4272,23.447,38.88,642.34,392,1580.83,2388.05,2388.08,8131.74,9048.12,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1400.79,522.15,553.63,8.4046,23.4053,38.99,642.27,391,1587.31,2388.06,2388.01,8134.97,9045.64,1.3,518.67,100.0,2388,21.6,normal,test
47.46,1407.82,522.37,554.58,8.4172,23.2537,38.94,642.42,393,1585.63,2388.03,2388.06,8135.98,9044.07,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1395.82,522.54,554.0,8.4362,23.4137,38.89,642.48,393,1584.56,2388.04,2388.07,8130.63,9049.49,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1400.76,522.33,553.94,8.4156,23.2934,38.83,642.14,392,1580.97,2388.08,2388.08,8124.71,9046.51,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1392.96,522.44,553.97,8.3966,23.3792,38.92,641.95,392,1583.22,2388.04,2388.05,8131.2,9046.08,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1391.16,521.84,554.67,8.3936,23.302,39.01,641.59,393,1578.93,2388.02,2388.03,8138.31,9049.81,1.3,518.67,100.0,2388,21.61,normal,test
47.2,1401.53,522.06,554.57,8.3994,23.3723,38.91,641.94,392,1583.2,2388.05,2388.01,8131.67,9059.45,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1404.82,521.94,554.2,8.4211,23.322,38.84,642.17,393,1583.47,2388.08,2388.05,8130.33,9048.4,1.3,518.67,100.0,2388,21.6,normal,test
47.23,1403.75,521.71,554.13,8.4129,23.3047,38.99,642.09,393,1586.69,2387.99,2388.01,8129.56,9046.45,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1403.22,521.79,553.85,8.4137,23.2741,38.98,642.42,393,1586.07,2388.04,2388.05,8130.01,9047.7,1.3,518.67,100.0,2388,21.61,normal,test
47.08,1398.41,522.57,554.56,8.4397,23.427,38.9,642.47,392,1587.01,2388.06,2388.06,8132.35,9053.0,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1397.92,521.91,554.41,8.3952,23.4615,38.96,642.17,391,1583.84,2388.05,2388.08,8129.22,9052.59,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1403.28,522.08,554.09,8.3818,23.4029,39.13,642.02,392,1584.36,2388.06,2388.02,8136.8,9053.88,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1400.34,522.37,553.53,8.3899,23.4314,38.98,642.65,392,1579.99,2388.09,2388.08,8134.74,9042.3,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1400.07,521.86,554.18,8.3969,23.3714,38.96,642.67,393,1593.45,2388.07,2388.11,8132.08,9058.35,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1399.55,522.34,554.23,8.3997,23.3789,38.85,641.95,391,1591.62,2388.04,2388.07,8132.94,9051.57,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1403.06,522.28,554.29,8.4216,23.3801,38.95,642.26,392,1580.32,2388.01,2388.06,8130.64,9049.65,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1398.75,521.95,554.07,8.4239,23.4419,39.09,642.53,392,1589.58,2388.07,2388.06,8133.5,9046.79,1.3,518.67,100.0,2388,21.6,normal,test
47.38,1408.67,522.07,554.09,8.4114,23.3629,38.79,642.63,391,1583.96,2388.06,2388.08,8132.86,9054.03,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1403.07,522.22,553.97,8.3962,23.4928,38.86,641.69,393,1584.11,2388.04,2388.06,8125.91,9051.16,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1399.33,522.71,554.29,8.4043,23.3943,39.05,642.25,393,1585.53,2388.05,2387.97,8129.71,9047.1,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1399.61,521.92,554.13,8.4317,23.4032,38.91,641.7,392,1579.59,2388.07,2388.06,8131.74,9045.72,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1402.36,521.81,554.1,8.3897,23.3329,38.85,642.44,391,1587.97,2388.04,2388.0,8132.53,9052.33,1.3,518.67,100.0,2388,21.61,normal,test
47.08,1402.48,521.74,554.18,8.3904,23.2914,38.93,642.11,392,1595.66,2388.07,2388.02,8129.35,9043.06,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1396.03,521.81,554.75,8.4257,23.405,38.83,642.44,392,1579.93,2388.04,2388.07,8134.08,9048.49,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1402.18,521.62,554.07,8.4041,23.409,38.9,642.46,393,1585.91,2388.05,2388.03,8137.3,9053.45,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1407.57,521.6,553.75,8.3978,23.3327,39.18,642.26,391,1590.38,2388.04,2388.08,8131.07,9056.26,1.3,518.67,100.0,2388,21.6,normal,test
47.31,1400.45,521.9,554.59,8.4078,23.4161,39.0,642.3,391,1584.81,2388.04,2388.06,8134.01,9049.66,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1403.92,521.52,553.95,8.4144,23.3634,38.87,642.32,392,1577.95,2388.03,2388.06,8127.06,9049.2,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1397.05,521.88,554.1,8.4019,23.4599,38.82,642.08,392,1581.99,2388.08,2388.05,8131.48,9050.18,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1405.92,522.21,554.9,8.4169,23.2733,39.01,642.26,392,1585.69,2388.09,2388.11,8136.71,9046.25,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1400.25,521.28,553.7,8.3816,23.3601,38.89,642.7,394,1579.77,2388.03,2388.01,8133.88,9051.99,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1400.13,521.79,554.75,8.4339,23.3947,39.03,641.97,393,1580.18,2388.05,2388.06,8134.22,9052.75,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1401.66,522.27,554.61,8.3958,23.3952,38.96,642.39,390,1582.52,2388.0,2388.05,8137.02,9048.57,1.3,518.67,100.0,2388,21.6,normal,test
47.26,1398.09,521.81,554.67,8.3973,23.279,38.9,642.02,392,1584.53,2388.07,2388.06,8128.79,9053.93,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1404.62,522.21,553.93,8.4022,23.4158,38.89,642.65,391,1590.99,2388.06,2388.02,8135.97,9053.08,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1392.42,521.63,554.14,8.408,23.3879,38.98,642.55,393,1579.08,2388.08,2388.03,8134.05,9049.95,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1396.29,521.45,554.23,8.425,23.3786,38.83,642.02,392,1583.27,2388.05,2388.07,8126.51,9050.77,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1402.53,522.17,553.29,8.4221,23.4116,38.93,642.61,392,1587.0,2388.05,2388.04,8132.31,9054.1,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1400.88,521.2,554.62,8.4262,23.3643,38.66,642.68,392,1585.02,2388.02,2388.08,8130.33,9047.91,1.3,518.67,100.0,2388,21.61,normal,test
47.24,1401.65,522.08,554.32,8.3939,23.3703,38.96,642.27,394,1587.23,2388.01,2388.04,8133.16,9056.16,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1406.49,521.55,554.17,8.3831,23.3352,39.02,642.48,392,1585.63,2388.06,2388.06,8136.04,9050.65,1.3,518.67,100.0,2388,21.61,normal,test
47.24,1397.45,522.38,554.27,8.4018,23.3536,39.06,642.53,390,1585.67,2388.09,2388.06,8136.67,9053.94,1.3,518.67,100.0,2388,21.61,normal,test
47.5,1403.48,522.18,554.5,8.4264,23.3707,38.99,642.82,391,1590.92,2388.07,2388.04,8129.12,9044.67,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1410.69,521.76,553.29,8.4076,23.3155,39.06,642.11,392,1596.22,2388.05,2388.08,8130.33,9054.98,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1407.36,521.99,553.85,8.4142,23.3274,39.02,642.04,392,1590.28,2388.1,2388.04,8135.28,9051.94,1.3,518.67,100.0,2388,21.61,normal,test
47.51,1400.64,522.52,553.64,8.3961,23.3182,38.83,642.45,392,1589.28,2388.06,2388.06,8134.86,9053.95,1.3,518.67,100.0,2388,21.61,normal,test
47.58,1396.58,521.69,553.2,8.4129,23.3693,38.91,642.38,393,1594.53,2388.14,2388.06,8133.41,9055.3,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1396.38,521.98,554.39,8.4042,23.3464,38.91,642.9,393,1591.03,2388.05,2388.04,8131.86,9051.14,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1404.36,522.01,554.05,8.4266,23.271,38.79,642.2,394,1593.15,2388.08,2388.06,8130.93,9047.1,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1398.44,521.58,554.24,8.426,23.386,38.98,642.16,392,1582.66,2388.05,2388.11,8131.5,9051.99,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1402.49,521.03,553.33,8.42,23.4674,39.01,642.25,392,1584.85,2388.01,2388.04,8136.76,9051.95,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1406.6,521.72,554.52,8.437,23.3053,38.98,642.46,394,1584.86,2388.16,2388.05,8132.35,9049.2,1.3,518.67,100.0,2388,21.61,normal,test
47.58,1405.55,521.79,553.51,8.3956,23.3565,38.8,642.56,392,1590.43,2388.08,2388.01,8133.34,9062.18,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1407.11,521.94,553.95,8.4366,23.3713,39.13,642.49,391,1588.06,2388.07,2388.06,8132.34,9047.56,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1401.69,521.64,553.69,8.4413,23.2856,38.99,642.21,391,1588.1,2388.07,2388.09,8128.64,9049.78,1.3,518.67,100.0,2388,21.61,normal,test
47.51,1406.23,521.21,553.62,8.4233,23.2749,38.96,642.51,391,1589.5,2388.07,2388.1,8134.93,9058.96,1.3,518.67,100.0,2388,21.61,normal,test
47.51,1404.06,521.57,554.05,8.4121,23.3468,38.81,642.2,393,1589.66,2388.06,2388.08,8130.81,9052.92,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1400.86,521.57,553.59,8.4297,23.4074,39.05,642.39,392,1591.23,2388.11,2388.1,8137.81,9060.1,1.3,518.67,100.0,2388,21.61,normal,test
47.56,1401.37,521.12,553.74,8.4616,23.2277,38.81,642.25,393,1584.7,2388.1,2388.04,8131.51,9052.46,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1407.98,521.56,553.58,8.4584,23.3946,38.94,642.29,392,1593.47,2388.06,2388.08,8126.26,9053.83,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1411.85,521.44,553.4,8.3858,23.3356,39.14,642.67,394,1591.3,2388.09,2388.06,8136.15,9048.65,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1405.67,521.89,553.28,8.4052,23.3817,38.91,642.13,392,1591.57,2388.07,2388.08,8129.54,9053.45,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1406.44,521.67,553.79,8.4169,23.3727,38.79,642.16,393,1584.81,2388.07,2388.12,8130.31,9052.75,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1410.25,521.24,553.04,8.4439,23.2127,39.0,642.68,392,1589.83,2388.03,2388.09,8133.82,9049.61,1.3,518.67,100.0,2388,21.61,normal,test
47.53,1407.3,521.41,553.74,8.4409,23.3206,38.84,642.78,393,1587.73,2388.07,2388.04,8133.73,9048.7,1.3,518.67,100.0,2388,21.61,normal,test
47.46,1407.13,521.49,553.44,8.4165,23.3371,38.9,642.5,392,1585.79,2388.09,2388.12,8130.06,9049.21,1.3,518.67,100.0,2388,21.61,normal,test
47.54,1409.44,521.82,552.75,8.4234,23.4108,38.82,642.4,392,1587.82,2388.16,2388.01,8139.43,9057.47,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1403.36,521.54,553.7,8.4612,23.2078,38.82,642.24,394,1591.8,2388.08,2388.09,8135.83,9051.19,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1406.08,521.86,553.85,8.4145,23.3849,38.99,642.42,391,1588.0,2388.1,2388.09,8134.21,9049.95,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1403.34,521.92,553.66,8.4057,23.3796,38.71,642.82,392,1589.52,2388.05,2388.07,8128.55,9044.82,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1401.75,521.34,553.76,8.4344,23.3143,38.94,642.49,393,1580.8,2388.13,2388.04,8132.68,9052.4,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1407.16,521.64,553.3,8.44,23.185,38.9,642.56,392,1586.56,2388.06,2388.14,8124.15,9049.45,1.3,518.67,100.0,2388,21.61,normal,test
47.49,1408.96,522.04,552.96,8.4406,23.3519,38.96,642.44,393,1589.74,2388.08,2388.05,8128.58,9047.57,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1398.85,521.35,554.03,8.4263,23.3949,38.83,642.49,392,1586.85,2388.1,2388.1,8131.94,9049.14,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1413.18,521.73,553.86,8.4129,23.2566,38.91,642.62,391,1586.58,2388.1,2388.05,8131.81,9042.65,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1407.57,521.38,554.28,8.4405,23.366,38.96,642.26,392,1586.56,2388.09,2388.06,8127.98,9052.02,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1404.71,521.36,554.12,8.4131,23.3149,38.87,642.95,392,1591.2,2388.1,2388.06,8124.21,9051.63,1.3,518.67,100.0,2388,21.61,normal,test
47.61,1401.88,522.06,553.09,8.4318,23.3786,39.07,642.11,392,1586.39,2388.13,2388.13,8129.68,9044.64,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1404.75,522.12,554.04,8.435,23.2181,38.86,642.3,393,1595.5,2388.07,2388.08,8125.85,9045.86,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1399.34,521.61,553.87,8.3702,23.3946,38.98,642.45,393,1591.7,2388.09,2388.08,8128.67,9049.62,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1405.29,521.44,553.92,8.4033,23.2901,38.97,642.66,394,1591.42,2388.08,2388.08,8128.73,9040.28,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1406.43,521.78,553.7,8.4399,23.4069,38.81,642.47,394,1585.57,2388.07,2388.11,8133.26,9044.32,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1412.59,521.49,554.09,8.43,23.2956,38.97,642.2,392,1584.97,2388.06,2388.12,8127.67,9051.94,1.3,518.67,100.0,2388,21.61,normal,test
47.39,1407.36,521.84,553.8,8.4236,23.408,38.85,642.06,392,1584.76,2388.09,2388.13,8125.18,9044.74,1.3,518.67,100.0,2388,21.61,normal,test
47.54,1407.88,522.13,553.56,8.4066,23.3571,38.9,642.83,392,1591.7,2388.08,2388.08,8124.33,9039.61,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1396.42,521.69,553.79,8.4315,23.2654,38.89,642.21,393,1592.89,2388.16,2388.1,8129.59,9048.13,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1396.31,521.65,553.24,8.4209,23.3791,38.79,642.45,394,1589.02,2388.09,2388.05,8132.36,9047.18,1.3,518.67,100.0,2388,21.61,normal,test
47.55,1407.27,522.22,554.64,8.4315,23.2703,38.91,642.5,391,1588.69,2388.06,2388.05,8125.1,9046.44,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1403.12,521.64,553.88,8.4067,23.3651,38.95,642.82,393,1582.63,2388.09,2388.12,8128.26,9047.88,1.3,518.67,100.0,2388,21.61,normal,test
47.55,1406.07,522.0,553.11,8.4047,23.331,38.73,642.97,393,1588.5,2388.13,2388.09,8126.68,9044.27,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1403.05,521.71,553.68,8.4099,23.2504,39.07,642.72,392,1585.36,2388.13,2388.08,8126.26,9049.81,1.3,518.67,100.0,2388,21.61,normal,test
47.58,1404.2,521.74,553.05,8.4444,23.3153,38.89,643.11,394,1588.26,2388.18,2388.09,8125.61,9051.23,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1410.85,521.71,553.44,8.4186,23.2405,38.86,642.84,391,1586.81,2388.05,2388.12,8129.7,9046.24,1.3,518.67,100.0,2388,21.61,normal,test
47.71,1408.61,521.59,553.88,8.4383,23.2558,38.85,642.73,392,1592.37,2388.12,2388.11,8125.55,9042.47,1.3,518.67,100.0,2388,21.61,normal,test
47.49,1407.53,521.48,553.0,8.4395,23.2892,39.12,642.6,393,1587.79,2388.12,2388.11,8126.5,9036.02,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1408.64,521.9,553.18,8.4034,23.3406,38.91,642.58,393,1587.05,2388.12,2388.09,8124.69,9041.53,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1406.28,522.04,553.37,8.4226,23.4213,39.06,641.95,393,1593.64,2388.06,2388.09,8127.53,9040.33,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1408.94,521.65,553.78,8.4046,23.4973,39.15,642.4,392,1590.8,2388.07,2388.07,8132.8,9046.49,1.3,518.67,100.0,2388,21.61,normal,test
47.6,1403.46,521.56,554.29,8.4386,23.3853,38.91,642.32,392,1590.27,2388.04,2388.08,8125.65,9054.48,1.3,518.67,100.0,2388,21.61,normal,test
